gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,20.47,0.0,1785366365.5060012
,,0.0,22.3,31.0,1785366366.531544
,,0.0,22.04,0.0,1785366367.5571263
,,0.0,37.71,0.0,1785366368.6039994
,,0.0,26.08,96.0,1785366369.656547
,,0.0,25.95,0.0,1785366370.6818242
,,0.0,37.45,0.0,1785366371.7088308
,,0.0,26.22,43.0,1785366372.7578683
,,0.0,25.87,83.0,1785366373.7818224
,,0.0,37.37,0.0,1785366374.808221
,,0.0,63.0,96.0,1785366375.8560853
,,0.0,36.22,0.0,1785366376.9038706
,,0.0,43.41,96.0,1785366377.9649777
,,0.0,57.96,96.0,1785366378.9899664
,,0.0,35.9,0.0,1785366380.038083
,,0.0,48.09,96.0,1785366381.0984313
,,0.0,53.22,0.0,1785366382.1286244
,,0.0,36.43,96.0,1785366383.176326
,,0.0,52.92,96.0,1785366384.2339203
,,0.0,47.66,0.0,1785366385.2594082
,,0.0,35.93,96.0,1785366386.3001714
,,0.0,58.63,76.0,1785366387.36562
,,0.0,42.41,96.0,1785366388.391994
,,0.0,36.74,0.0,1785366389.4319153
,,0.0,62.94,96.0,1785366390.4802203
,,0.0,62.01,96.0,1785366391.5272765
,,0.0,69.48,96.0,1785366392.6006742
,,0.0,71.9,96.0,1785366393.642779
,,0.0,73.09,96.0,1785366394.6815414
,,0.0,78.44,96.0,1785366395.7313967
,,0.0,36.98,0.0,1785366396.756073
,,0.0,64.53,96.0,1785366397.803744
,,0.0,69.52,96.0,1785366398.8312593
,,0.0,74.52,96.0,1785366399.8995235
,,0.0,75.29,95.0,1785366400.933578
,,0.0,72.76,96.0,1785366401.9817939
,,0.0,42.89,0.0,1785366403.0102124
,,0.0,66.73,96.0,1785366404.0750065
,,0.0,71.01,96.0,1785366405.1129107
,,0.0,74.83,96.0,1785366406.1426885
,,0.0,77.62,96.0,1785366407.1706173
,,0.0,51.51,96.0,1785366408.2363346
,,0.0,58.23,0.0,1785366409.2613351
,,0.0,68.79,96.0,1785366410.3244176
,,0.0,73.53,96.0,1785366411.3928335
,,0.0,75.97,96.0,1785366412.4596217
,,0.0,79.66,96.0,1785366413.521427
,,0.0,38.09,0.0,1785366414.550292
,,0.0,65.07,96.0,1785366415.60227
,,0.0,70.03,96.0,1785366416.634874
,,0.0,74.98,96.0,1785366417.7021682
,,0.0,75.84,96.0,1785366418.7325168
,,0.0,73.1,96.0,1785366419.782492
,,0.0,43.24,48.0,1785366420.8116055
,,0.0,66.83,96.0,1785366421.876033
,,0.0,71.49,96.0,1785366422.9094508
,,0.0,75.17,96.0,1785366423.9431674
,,0.0,77.67,96.0,1785366424.9728127
,,0.0,52.04,96.0,1785366426.037432
,,0.0,59.14,96.0,1785366427.0614297
,,0.0,69.48,95.0,1785366428.131938
,,0.0,74.56,96.0,1785366429.1866362
,,0.0,76.98,96.0,1785366430.2306373
,,0.0,78.73,96.0,1785366431.2894082
,,0.0,38.73,96.0,1785366432.3217466
,,0.0,64.67,96.0,1785366433.3674963
,,0.0,71.46,96.0,1785366434.4119956
,,0.0,75.41,96.0,1785366435.447241
,,0.0,77.98,96.0,1785366436.5070431
,,0.0,75.07,96.0,1785366437.5631504
,,0.0,42.27,96.0,1785366438.5912712
,,0.0,67.33,96.0,1785366439.662641
,,0.0,71.48,96.0,1785366440.7048738
,,0.0,76.11,96.0,1785366441.741402
,,0.0,78.63,96.0,1785366442.7694306
,,0.0,54.4,96.0,1785366443.8286254
,,0.0,56.72,96.0,1785366444.852521
,,0.0,70.09,96.0,1785366445.9026055
,,0.0,73.14,95.0,1785366446.9420917
,,0.0,75.58,96.0,1785366447.9727416
,,0.0,80.05,96.0,1785366448.9965842
,,0.0,50.02,96.0,1785366450.042496
,,0.0,36.0,96.0,1785366451.0925913
,,0.0,35.87,96.0,1785366452.1390388
,,0.0,35.79,96.0,1785366453.1905677
,,0.0,35.71,96.0,1785366454.246608
,,0.0,35.65,96.0,1785366455.2972987
,,0.0,36.31,96.0,1785366456.3498056
,,0.0,35.53,96.0,1785366457.3992953
,,0.0,35.56,96.0,1785366458.4560387
,,0.0,35.36,96.0,1785366459.5056565
,,0.0,35.42,96.0,1785366460.5584528
,,0.0,35.41,96.0,1785366461.6120982
,,0.0,35.4,96.0,1785366462.662719
,,0.0,35.35,96.0,1785366463.7128084
,,0.0,35.33,96.0,1785366464.7601528
