gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,29.73,93.0,1785368431.3408284
,,0.0,31.67,0.0,1785368432.367267
,,0.0,36.3,93.0,1785368433.4204144
,,0.0,34.55,93.0,1785368434.4636679
,,0.0,38.88,95.0,1785368435.5095673
,,0.0,27.46,96.0,1785368436.5631094
,,0.0,33.2,93.0,1785368437.6090271
,,0.0,38.63,93.0,1785368438.6582856
,,0.0,39.01,93.0,1785368439.7048352
,,0.0,26.93,93.0,1785368440.7480054
,,0.0,34.51,93.0,1785368441.775351
,,0.0,33.1,93.0,1785368442.8212101
,,0.0,27.59,93.0,1785368443.8717458
,,0.0,34.04,93.0,1785368444.8964071
,,0.0,33.13,93.0,1785368445.9465842
,,0.0,27.76,93.0,1785368446.9924426
,,0.0,34.07,96.0,1785368448.0184984
,,0.0,33.1,93.0,1785368449.0682123
,,0.0,31.5,93.0,1785368450.116533
,,0.0,29.44,0.0,1785368451.1406057
,,0.0,33.13,93.0,1785368452.183151
,,0.0,38.68,92.0,1785368453.2307158
,,0.0,33.1,93.0,1785368454.274562
,,0.0,35.56,93.0,1785368455.3240228
,,0.0,36.07,96.0,1785368456.3679013
,,0.0,33.1,93.0,1785368457.4118643
,,0.0,30.33,93.0,1785368458.4554915
,,0.0,31.0,93.0,1785368459.4819043
,,0.0,33.11,93.0,1785368460.5275292
,,0.0,38.94,93.0,1785368461.5735478
