gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,36.58,96.0,1785363975.2178361
,,0.0,35.26,96.0,1785363976.2679598
,,0.0,35.26,96.0,1785363977.3223763
,,0.0,37.05,95.0,1785363978.3696568
,,0.0,35.17,96.0,1785363979.413328
,,0.0,35.2,96.0,1785363980.4583366
,,0.0,37.06,96.0,1785363981.5071242
,,0.0,35.25,96.0,1785363982.559058
,,0.0,35.22,96.0,1785363983.6072967
,,0.0,37.06,96.0,1785363984.6582723
,,0.0,35.21,96.0,1785363985.707078
,,0.0,35.18,96.0,1785363986.7543557
,,0.0,35.23,96.0,1785363987.8013608
,,0.0,37.02,95.0,1785363988.8451688
,,0.0,35.3,96.0,1785363989.8923764
,,0.0,35.3,96.0,1785363990.9408555
,,0.0,30.44,96.0,1785363991.985514
,,0.0,35.71,96.0,1785363993.0326688
,,0.0,35.82,96.0,1785363994.078031
,,0.0,35.85,96.0,1785363995.1285145
,,0.0,39.68,94.0,1785363996.177182
,,0.0,35.79,96.0,1785363997.2229943
,,0.0,35.74,96.0,1785363998.2675915
,,0.0,35.63,96.0,1785363999.3153856
,,0.0,39.76,93.0,1785364000.3662174
,,0.0,35.8,96.0,1785364001.4201925
,,0.0,35.78,96.0,1785364002.4703426
,,0.0,35.68,96.0,1785364003.518457
,,0.0,39.77,96.0,1785364004.5660377
,,0.0,35.75,96.0,1785364005.6146715
,,0.0,35.8,96.0,1785364006.6631377
,,0.0,35.85,96.0,1785364007.7102377
,,0.0,39.73,96.0,1785364008.7566836
,,0.0,35.79,96.0,1785364009.806627
,,0.0,35.81,96.0,1785364010.8566866
,,0.0,35.76,96.0,1785364011.9066193
,,0.0,39.57,96.0,1785364012.9535956
,,0.0,35.82,96.0,1785364013.9992044
,,0.0,35.83,96.0,1785364015.0471306
,,0.0,35.8,96.0,1785364016.0969508
,,0.0,39.75,96.0,1785364017.1465127
,,0.0,35.8,96.0,1785364018.194678
,,0.0,35.71,96.0,1785364019.2388499
,,0.0,35.9,96.0,1785364020.2868302
,,0.0,39.74,90.0,1785364021.3348925
,,0.0,35.84,96.0,1785364022.3866866
,,0.0,35.82,96.0,1785364023.4289618
,,0.0,35.76,96.0,1785364024.4758234
,,0.0,31.73,96.0,1785364025.5250628
,,0.0,38.98,96.0,1785364026.5513682
,,0.0,37.05,96.0,1785364027.5987647
,,0.0,37.52,96.0,1785364028.6478355
,,0.0,37.53,96.0,1785364029.698454
,,0.0,43.4,96.0,1785364030.748581
,,0.0,36.7,96.0,1785364031.8009608
